id,prompt,target_concept,category,dataset,difficulty,template_id,prompt_set,seed,source_filename,caption_variant,image_file,source_file,franchise,rights_holder,subcategory,region,role
celebcaption_david_beckham_002_summary_with_name,David Beckham poses in camouflage jacket with crossed arms.,david beckham,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,david_beckham.jsonl,,,,,
celebcaption_david_beckham_003_summary_with_name,David Beckham in a black suit smiling and pointing to temple.,david beckham,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,david_beckham.jsonl,,,,,
celebcaption_david_beckham_004_detailed_with_name,"David Beckham is sitting on a kitchen counter wearing a dark zip-up jacket with 'BROOKLYN' written on it, paired with jeans. The photograph is in black and white, capturing his tattoos, watch, and contemplative expression as he holds a small cup.",david beckham,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,david_beckham.jsonl,,,,,
celebcaption_david_beckham_005_detailed_with_name,"David Beckham is depicted in a black and white portrait with a neutral gray background, wearing a long-sleeve dark shirt. His right arm, adorned with visible tattoos, is crossed over his chest while he looks slightly to the side with a subtle smile.",david beckham,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,david_beckham.jsonl,,,,,
celebcaption_david_bowie_001_summary_with_name,David Bowie in iconic lightning bolt makeup against red background.,david bowie,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,david_bowie.jsonl,,,,,
celebcaption_david_bowie_002_summary_with_name,David Bowie in colorful paisley suit holding red guitar.,david bowie,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,david_bowie.jsonl,,,,,
celebcaption_david_bowie_003_summary_with_name,Close-up portrait of David Bowie with pale makeup and red hair.,david bowie,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,david_bowie.jsonl,,,,,
celebcaption_david_bowie_004_detailed_with_name,"David Bowie is seated cross-legged on the floor in a recording studio, wearing a suit with a checkered shirt underneath. He appears to be focused on organizing or examining some papers on a clipboard, with a tambourine, a bottle, and a glass nearby.",david bowie,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,david_bowie.jsonl,,,,,
celebcaption_david_bowie_005_detailed_with_name,"David Bowie is shown wearing a dark pinstripe suit jacket over a white shirt, with a serious and somewhat concerned expression, standing indoors near a window with sheer curtains and dark drapes.",david bowie,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,david_bowie.jsonl,,,,,
celebcaption_demi_lovato_001_summary_with_name,Demi Lovato with loose wavy hair and red lipstick at an event.,demi lovato,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,demi_lovato.jsonl,,,,,
celebcaption_demi_lovato_002_summary_with_name,Demi Lovato with wavy brown hair and bold red lipstick.,demi lovato,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,demi_lovato.jsonl,,,,,
celebcaption_demi_lovato_003_summary_with_name,Demi Lovato shown performing in early and recent career photos.,demi lovato,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,demi_lovato.jsonl,,,,,
celebcaption_demi_lovato_004_detailed_with_name,"Demi Lovato is wearing a deep red suit jacket and matching pants while sitting with her hands clasped. She has shoulder-length wavy brown hair and is speaking, with a microphone clipped to her jacket.",demi lovato,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,demi_lovato.jsonl,,,,,
celebcaption_demi_lovato_005_detailed_with_name,"Demi Lovato is seen smiling at an event, wearing a gray top and a long silver chain necklace with black square accents. She has dark wavy hair styled loosely around her shoulders and is posing against a bright, colorful background.",demi lovato,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,demi_lovato.jsonl,,,,,
celebcaption_denzel_washington_001_summary_with_name,Denzel Washington smiles in a tuxedo at a formal event.,denzel washington,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,denzel_washington.jsonl,,,,,
celebcaption_denzel_washington_002_summary_with_name,Denzel Washington gazes intensely into the camera in a black shirt.,denzel washington,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,denzel_washington.jsonl,,,,,
celebcaption_denzel_washington_003_summary_with_name,Denzel Washington in formal attire at a prestigious event.,denzel washington,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,denzel_washington.jsonl,,,,,
celebcaption_denzel_washington_004_detailed_with_name,"Denzel Washington is seated with one leg crossed over the other, wearing a blue button-up shirt with rolled-up sleeves, black pants, and a black wristwatch, set against a simple interior background with wooden paneling and a beige carpet.",denzel washington,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,denzel_washington.jsonl,,,,,
celebcaption_denzel_washington_005_detailed_with_name,"Denzel Washington is shown in a close-up photograph, wearing a black collared shirt with a neutral expression. The background is blurred with architectural elements and greenery, highlighting his face clearly.",denzel washington,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,denzel_washington.jsonl,,,,,
celebcaption_diego_maradona_001_summary_with_name,Diego Maradona on red carpet with a tall man.,diego maradona,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,diego_maradona.jsonl,,,,,
celebcaption_diego_maradona_002_summary_with_name,Diego Maradona shows disappointment as opponents celebrate in soccer match.,diego maradona,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,diego_maradona.jsonl,,,,,
celebcaption_diego_maradona_003_summary_with_name,Diego Maradona raises fist wearing Boca Juniors soccer captain armband.,diego maradona,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,diego_maradona.jsonl,,,,,
celebcaption_diego_maradona_004_detailed_with_name,"Diego Maradona is seen smiling and dressed in a dark pinstriped suit with a white shirt and a pink patterned tie, standing next to a young woman in a bright yellow dress with long wavy hair. The scene appears to be a formal event or red carpet, with other people and photographers visible in the background.",diego maradona,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,diego_maradona.jsonl,,,,,
celebcaption_diego_maradona_005_detailed_with_name,"Diego Maradona is seen shirtless on a boat, reclining with both arms raised high in a celebratory or relaxed manner. The background shows the interior of the boat with striped cushions and reflective glass.",diego maradona,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,diego_maradona.jsonl,,,,,
celebcaption_donald_trump_001_summary_with_name,Behind the scenes of Donald Trump's glamour photo shoot.,donald trump,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,donald_trump.jsonl,,,,,
celebcaption_donald_trump_002_summary_with_name,Donald Trump points forward in a dark suit against black background.,donald trump,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,donald_trump.jsonl,,,,,
celebcaption_donald_trump_003_summary_with_name,Donald Trump speaking at a presidential podium with US flag.,donald trump,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,donald_trump.jsonl,,,,,
celebcaption_donald_trump_004_detailed_with_name,"Donald Trump is seen wearing a dark navy suit with a white shirt and a bright red tie, waving his right hand. He is outdoors with a blurred background of vehicles and another person wearing sunglasses and a mask.",donald trump,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,donald_trump.jsonl,,,,,
celebcaption_donald_trump_005_detailed_with_name,"Donald Trump is speaking into a microphone outdoors, wearing a dark navy suit, white shirt, and a striped tie, with an American flag visible in the background. He appears to be gesturing with his hand while addressing an audience or press.",donald trump,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,donald_trump.jsonl,,,,,
celebcaption_dr_dre_001_summary_with_name,Dr. Dre sits on a white sofa in a dim setting.,dr. dre,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,dr._dre.jsonl,,,,,
celebcaption_dr_dre_002_summary_with_name,Dr. Dre poses with a gentle smile and thoughtful expression.,dr. dre,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,dr._dre.jsonl,,,,,
celebcaption_dr_dre_003_summary_with_name,Close-up of Dr. Dre wearing diamond earrings and black top.,dr. dre,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,dr._dre.jsonl,,,,,
celebcaption_dr_dre_004_detailed_with_name,"This is a close-up portrait of Dr. Dre, showcasing his facial features with high detail, including his skin texture, slight scars, and earrings. The lighting highlights his eyes and the natural contours of his face, giving a clear and intimate view of the well-known music producer and rapper.",dr. dre,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,dr._dre.jsonl,,,,,
celebcaption_dr_dre_005_detailed_with_name,"Dr. Dre is depicted in a contemplative pose with his hand cupped near his ear, set against a vibrant backdrop illuminated by striking blue and red lighting effects. The photo captures the intensity and focus in Dr. Dre's expression, highlighting his persona in a dramatic and artistic style.",dr. dre,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,dr._dre.jsonl,,,,,
celebcaption_dwayne_johnson_001_summary_with_name,Dwayne Johnson poses confidently with arms crossed.,dwayne johnson,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,dwayne_johnson.jsonl,,,,,
celebcaption_dwayne_johnson_002_summary_with_name,Dwayne Johnson holds a trophy and microphone on stage.,dwayne johnson,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,dwayne_johnson.jsonl,,,,,
celebcaption_dwayne_johnson_003_summary_with_name,Dwayne Johnson poses in a floral patterned blazer.,dwayne johnson,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,dwayne_johnson.jsonl,,,,,
celebcaption_dwayne_johnson_004_detailed_with_name,"Dwayne Johnson is dressed in a black and white checkered suit jacket and matching vest over a light-colored collared shirt, posing against a blue and green gradient background with a thoughtful expression.",dwayne johnson,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,dwayne_johnson.jsonl,,,,,
celebcaption_dwayne_johnson_005_detailed_with_name,"Dwayne Johnson is wearing a grey checkered suit with a white dress shirt underneath, posing confidently with one hand in his pocket and the other adjusting his jacket. He is smiling broadly in front of a backdrop that appears to be related to an event or movie premiere.",dwayne johnson,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,dwayne_johnson.jsonl,,,,,
celebcaption_ed_sheeran_001_summary_with_name,Ed Sheeran wears a vibrant multicolored suit at MTV EMAs 2021.,ed sheeran,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,ed_sheeran.jsonl,,,,,
celebcaption_ed_sheeran_002_summary_with_name,Ed Sheeran wears a blue velvet suit at BRIT Awards 2022.,ed sheeran,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,ed_sheeran.jsonl,,,,,
celebcaption_ed_sheeran_003_summary_with_name,Ed Sheeran on red carpet in ornate blazer and black pants.,ed sheeran,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,ed_sheeran.jsonl,,,,,
celebcaption_ed_sheeran_004_detailed_with_name,"Ed Sheeran is shown wearing a multi-patterned jacket with a beige, green, and dark-toned checkered design, standing against a backdrop with a large gold circular design and black perforated patterns. He has ginger hair, light facial hair, and is looking slightly to his left with a subtle smile.",ed sheeran,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,ed_sheeran.jsonl,,,,,
celebcaption_ed_sheeran_005_detailed_with_name,"Ed Sheeran stands confidently on a red carpet, wearing a unique green and brown camouflage-patterned jacket and matching pants, paired with black sneakers. The background features a textured black wall with golden gramophone trophies, indicating a music-related event.",ed sheeran,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,ed_sheeran.jsonl,,,,,
celebcaption_eddie_murphy_001_summary_with_name,Eddie Murphy stands beside a woman near a yellow sports car.,eddie murphy,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,eddie_murphy.jsonl,,,,,
celebcaption_eddie_murphy_002_summary_with_name,Eddie Murphy attends the Golden Globe Awards in a black tuxedo.,eddie murphy,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,eddie_murphy.jsonl,,,,,
celebcaption_eddie_murphy_003_summary_with_name,Eddie Murphy poses at a Golden Globe awards event.,eddie murphy,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,eddie_murphy.jsonl,,,,,
celebcaption_eddie_murphy_004_detailed_with_name,"Eddie Murphy is wearing a black suit and glasses, holding a Golden Globe award at what appears to be a press event for the Globe Awards. He has a neatly trimmed mustache and goatee, and his expression is confident and composed.",eddie murphy,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,eddie_murphy.jsonl,,,,,
