id,prompt,target_concept,category,caption_variant,image_file,source_file
celebcaption_jeff_bezos_004_detailed_with_name,"Jeff Bezos is seen smiling and engaged in conversation with two other individuals at what appears to be a social or professional event. He is dressed in a dark blazer and light-colored shirt, presenting a friendly and approachable demeanor.",jeff bezos,celebcaption_public_figure,detailed_with_name,4.jpg,jeff_bezos.jsonl
celebcaption_jeff_bezos_005_detailed_with_name,"Jeff Bezos is standing in front of a dark background, wearing a grey checkered blazer over a dark blue shirt with a microphone clipped to his shirt, captured in a mid-shot photograph with focused lighting highlighting his facial features and expression.",jeff bezos,celebcaption_public_figure,detailed_with_name,5.jpg,jeff_bezos.jsonl
celebcaption_jensen_huang_001_summary_with_name,Jensen Huang presenting complex computer hardware technology.,jensen huang,celebcaption_public_figure,summary_with_name,1.jpg,jensen_huang.jsonl
celebcaption_jensen_huang_002_summary_with_name,Jensen Huang in a black leather jacket looking confident.,jensen huang,celebcaption_public_figure,summary_with_name,2.jpg,jensen_huang.jsonl
celebcaption_jensen_huang_003_summary_with_name,Jensen Huang speaking and gesturing in front of a red curtain.,jensen huang,celebcaption_public_figure,summary_with_name,3.jpg,jensen_huang.jsonl
celebcaption_jensen_huang_004_detailed_with_name,"Jensen Huang, wearing a black leather jacket, is speaking into a microphone while presenting in front of a banner that reads 'NVIDIA Pascal VR / AI / Self-Driving Cars.'",jensen huang,celebcaption_public_figure,detailed_with_name,4.jpg,jensen_huang.jsonl
celebcaption_jensen_huang_005_detailed_with_name,"Jensen Huang is speaking in front of a classroom blackboard, wearing a black polo shirt with white stripes on the collar and sleeves, gesturing with his hands as he addresses an audience. He appears engaged in explaining a concept or idea, standing in front of an academic setting with part of a banner visible beside him.",jensen huang,celebcaption_public_figure,detailed_with_name,5.jpg,jensen_huang.jsonl
celebcaption_jerome_powell_001_summary_with_name,Jerome Powell speaks at a formal event with American flags.,jerome powell,celebcaption_public_figure,summary_with_name,1.jpg,jerome_powell.jsonl
celebcaption_jerome_powell_002_summary_with_name,Jerome Powell in a serious professional setting with glasses and suit.,jerome powell,celebcaption_public_figure,summary_with_name,2.jpg,jerome_powell.jsonl
celebcaption_jerome_powell_003_summary_with_name,Jerome Powell is shown in a formal suit and glasses.,jerome powell,celebcaption_public_figure,summary_with_name,3.jpg,jerome_powell.jsonl
celebcaption_jerome_powell_004_detailed_with_name,"Jerome Powell is speaking at a podium in front of an American flag. He is wearing glasses, a blue suit, a white shirt, and a purple tie, gesturing with his hands while addressing an audience.",jerome powell,celebcaption_public_figure,detailed_with_name,4.jpg,jerome_powell.jsonl
celebcaption_jerome_powell_005_detailed_with_name,"Jerome Powell, the Chair of the U.S. Federal Reserve, is speaking at a podium with American and government flags in the background, wearing a dark suit and tie. He appears to be addressing an important economic or financial topic in a formal setting.",jerome powell,celebcaption_public_figure,detailed_with_name,5.jpg,jerome_powell.jsonl
celebcaption_jimmy_fallon_001_summary_with_name,Jimmy Fallon walks in blue heels with a woman clapping behind.,jimmy fallon,celebcaption_public_figure,summary_with_name,1.jpg,jimmy_fallon.jsonl
celebcaption_jimmy_fallon_002_summary_with_name,Jimmy Fallon listens to a guest on his late-night show.,jimmy fallon,celebcaption_public_figure,summary_with_name,2.jpg,jimmy_fallon.jsonl
celebcaption_jimmy_fallon_003_summary_with_name,"Jimmy Fallon leans on a microphone stand, dressed formally.",jimmy fallon,celebcaption_public_figure,summary_with_name,3.jpg,jimmy_fallon.jsonl
celebcaption_jimmy_fallon_004_detailed_with_name,"Jimmy Fallon is sitting at a desk wearing a navy blue suit, white shirt, and a muted pink tie with a microphone clipped on it. The background is blurred, showing city lights against a night sky, suggesting a late-night talk show setting.",jimmy fallon,celebcaption_public_figure,detailed_with_name,4.jpg,jimmy_fallon.jsonl
celebcaption_jimmy_fallon_005_detailed_with_name,"This is a portrait of Jimmy Fallon, the comedian and television host, dressed in a black suit with a white shirt and a striped tie. He is smiling warmly with a dark, blurred background that suggests a nighttime studio setting.",jimmy fallon,celebcaption_public_figure,detailed_with_name,5.jpg,jimmy_fallon.jsonl
celebcaption_joe_biden_001_summary_with_name,Joe Biden delivering a speech at a podium in black and white.,joe biden,celebcaption_public_figure,summary_with_name,1.jpg,joe_biden.jsonl
celebcaption_joe_biden_002_summary_with_name,Stylized black and white portrait of Joe Biden smiling.,joe biden,celebcaption_public_figure,summary_with_name,2.jpg,joe_biden.jsonl
celebcaption_joe_biden_003_summary_with_name,Joe Biden in a formal black and white portrait.,joe biden,celebcaption_public_figure,summary_with_name,3.jpg,joe_biden.jsonl
celebcaption_joe_biden_004_detailed_with_name,"Joe Biden is shown in a black and white close-up photograph wearing a suit, dress shirt, and striped tie, with an American flag pin on his lapel. His expression is calm and contemplative as he gazes slightly off camera to the right.",joe biden,celebcaption_public_figure,detailed_with_name,4.jpg,joe_biden.jsonl
celebcaption_joe_biden_005_detailed_with_name,"Joe Biden is seen delivering a formal speech at a podium, gesturing with both hands while multiple American flags stand prominently in the background, set indoors with classical decor.",joe biden,celebcaption_public_figure,detailed_with_name,5.jpg,joe_biden.jsonl
celebcaption_john_lennon_001_summary_with_name,John Lennon with bandmates holding instruments in a posed photo.,john lennon,celebcaption_public_figure,summary_with_name,1.jpg,john_lennon.jsonl
celebcaption_john_lennon_002_summary_with_name,John Lennon appears younger in the background with an older man.,john lennon,celebcaption_public_figure,summary_with_name,2.jpg,john_lennon.jsonl
celebcaption_john_lennon_003_summary_with_name,John Lennon wears a colorful floral jacket and round glasses.,john lennon,celebcaption_public_figure,summary_with_name,3.jpg,john_lennon.jsonl
celebcaption_john_lennon_004_detailed_with_name,"John Lennon is seen wearing sunglasses and a dark blazer with a striped tie, carrying a tan shoulder bag, while interacting with several people in a nighttime setting. He appears engaged and is holding a pen, seemingly signing autographs or items for fans.",john lennon,celebcaption_public_figure,detailed_with_name,4.jpg,john_lennon.jsonl
celebcaption_john_lennon_005_detailed_with_name,"John Lennon is walking down the street holding hands with a woman. He is dressed in black pants, a black shirt with decorative orange and white patterns on the shoulders, a black hat with a colorful band, and sunglasses, carrying a briefcase.",john lennon,celebcaption_public_figure,detailed_with_name,5.jpg,john_lennon.jsonl
celebcaption_johnny_depp_001_summary_with_name,Johnny Depp poses in a black suit with blue sunglasses.,johnny depp,celebcaption_public_figure,summary_with_name,1.jpg,johnny_depp.jsonl
celebcaption_johnny_depp_002_summary_with_name,Johnny Depp poses thoughtfully in a white t-shirt against black.,johnny depp,celebcaption_public_figure,summary_with_name,2.jpg,johnny_depp.jsonl
celebcaption_johnny_depp_003_summary_with_name,Johnny Depp wears blue sunglasses and a black suit.,johnny depp,celebcaption_public_figure,summary_with_name,3.jpg,johnny_depp.jsonl
celebcaption_johnny_depp_004_detailed_with_name,"Johnny Depp is shown in a close-up image wearing silver-framed dark sunglasses, holding a cigarette near his mouth with a contemplative expression. He sports a light mustache and goatee, wears a black shirt, and has a small tattoo of the number '3' on his left hand along with a distinctive ring on his finger.",johnny depp,celebcaption_public_figure,detailed_with_name,4.jpg,johnny_depp.jsonl
celebcaption_johnny_depp_005_detailed_with_name,"Johnny Depp is shown holding a red rose close to his face, wearing a white V-neck shirt against a black background. His expression is calm and slightly smirking, creating an intimate and gentle atmosphere in the portrait.",johnny depp,celebcaption_public_figure,detailed_with_name,5.jpg,johnny_depp.jsonl
celebcaption_josh_gad_001_summary_with_name,Josh Gad in a tuxedo with bow tie and rose boutonniere.,josh gad,celebcaption_public_figure,summary_with_name,1.jpg,josh_gad.jsonl
celebcaption_josh_gad_002_summary_with_name,Josh Gad wears glasses and a gray jacket in a seated setting.,josh gad,celebcaption_public_figure,summary_with_name,2.jpg,josh_gad.jsonl
celebcaption_josh_gad_003_summary_with_name,Josh Gad in glasses and blazer with a loose necktie.,josh gad,celebcaption_public_figure,summary_with_name,3.jpg,josh_gad.jsonl
celebcaption_josh_gad_004_detailed_with_name,"Josh Gad is pictured wearing round black glasses, a checkered maroon and white shirt, and a loosely tied dark blue tie, with a calm expression on his face. He has curly dark hair and is standing in front of a white background with some black lettering partially visible.",josh gad,celebcaption_public_figure,detailed_with_name,4.jpg,josh_gad.jsonl
celebcaption_josh_gad_005_detailed_with_name,"Josh Gad is seen here wearing black-framed glasses, a black tuxedo, and a black bow tie. He has short, curly dark hair and a neatly groomed beard, smiling warmly at the camera against a light background.",josh gad,celebcaption_public_figure,detailed_with_name,5.jpg,josh_gad.jsonl
celebcaption_julia_roberts_001_summary_with_name,Julia Roberts at a formal event with red hair and pendant necklace.,julia roberts,celebcaption_public_figure,summary_with_name,1.jpg,julia_roberts.jsonl
celebcaption_julia_roberts_002_summary_with_name,Julia Roberts poses in a black dress at an event.,julia roberts,celebcaption_public_figure,summary_with_name,2.jpg,julia_roberts.jsonl
celebcaption_julia_roberts_003_summary_with_name,Julia Roberts poses elegantly on the red carpet in a black dress.,julia roberts,celebcaption_public_figure,summary_with_name,3.jpg,julia_roberts.jsonl
celebcaption_julia_roberts_004_detailed_with_name,"Julia Roberts is pictured here with long reddish-brown hair, styled with a clip on one side, wearing a deep V-neck black outfit. She accessorizes with a silver necklace featuring a purple pendant, and her makeup is natural with a focus on her eyes and lips.",julia roberts,celebcaption_public_figure,detailed_with_name,4.jpg,julia_roberts.jsonl
celebcaption_julia_roberts_005_detailed_with_name,"Julia Roberts is shown in a close-up photo with wavy, highlighted blonde hair, wearing a black top and small earrings, posing against a blue backdrop with colorful elements partially visible. Her expression is calm and pleasant, with natural makeup enhancing her features.",julia roberts,celebcaption_public_figure,detailed_with_name,5.jpg,julia_roberts.jsonl
celebcaption_justin_bieber_001_summary_with_name,Justin Bieber in a white tuxedo at the Grammy Awards.,justin bieber,celebcaption_public_figure,summary_with_name,1.jpg,justin_bieber.jsonl
celebcaption_justin_bieber_002_summary_with_name,Justin Bieber at the 2009 MTV Video Music Awards.,justin bieber,celebcaption_public_figure,summary_with_name,2.jpg,justin_bieber.jsonl
celebcaption_justin_bieber_003_summary_with_name,Justin Bieber at an outdoor event with fans nearby.,justin bieber,celebcaption_public_figure,summary_with_name,3.jpg,justin_bieber.jsonl
celebcaption_justin_bieber_004_detailed_with_name,"Justin Bieber is standing on a red carpet in front of a white backdrop with various sponsor logos, wearing a gray checkered shirt rolled up at the sleeves, a black buttoned vest, black pants, and black high-top sneakers, with his hands in his pockets and a serious expression on his face.",justin bieber,celebcaption_public_figure,detailed_with_name,4.jpg,justin_bieber.jsonl
celebcaption_justin_bieber_005_detailed_with_name,"Justin Bieber is pictured wearing a stylish red suit with matching red pants and a white shirt underneath, accessorized with black sunglasses and gold jewelry, posing playfully on a purple carpet at an event.",justin bieber,celebcaption_public_figure,detailed_with_name,5.jpg,justin_bieber.jsonl
